31: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,-4,-37,135,0,-8,12,20,16,-172,-123,-4,0,-25,0,-127,0,135,-37,-20,147,0,-29,-49,-257,0,0,-61,20,16,110,-119,155,-4,127,114,-69,139,-4,0,151,192,45,-119,0,45,20,-102,-168,-86,-61,49,-8,-245,-61,8,53,139,16,-98,-204,12,127,0,131,127,0,0,0,0,0,-114,127,0,0,0,127,135,-119,16,-151,0,-127,0,0,0,127,0,0,0,0,0,0,0,0,0
32: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,-4,-36,135,0,-8,12,20,16,-171,-123,-4,0,-24,0,-127,0,135,-36,-20,147,0,-28,-48,-255,0,0,-60,20,16,107,-119,155,-4,127,115,-72,139,-4,0,151,191,44,-119,0,44,20,-104,-167,-84,-60,48,-8,-247,-60,8,52,139,16,-100,-203,12,127,0,131,127,0,0,0,0,0,-115,127,0,0,0,127,135,-119,16,-151,0,-127,0,0,0,127,0,0,0,0,0,0,0,0,0
33: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,-4,-35,136,0,-8,12,19,16,-171,-124,-4,0,-23,0,-128,0,136,-35,-19,147,0,-27,-47,-252,0,0,-58,19,16,105,-120,155,-4,128,116,-74,140,-4,0,151,190,43,-120,0,43,19,-105,-167,-81,-58,47,-8,-248,-58,8,50,140,16,-101,-202,12,128,0,132,128,0,0,0,0,0,-116,128,0,0,0,128,136,-120,16,-151,0,-128,0,0,0,128,0,0,0,0,0,0,0,0,0
34: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,-4,-34,136,0,-8,11,19,15,-170,-125,-4,0,-23,0,-129,0,136,-34,-19,148,0,-26,-45,-250,0,0,-57,19,15,102,-121,155,-4,129,117,-76,140,-4,0,151,189,42,-121,0,42,19,-106,-166,-79,-57,45,-8,-250,-57,8,49,140,15,-102,-201,11,129,0,132,129,0,0,0,0,0,-117,129,0,0,0,129,136,-121,15,-151,0,-129,0,0,0,129,0,0,0,0,0,0,0,0,0
35: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,-4,-33,137,0,-7,11,18,15,-170,-126,-4,0,-22,0,-129,0,137,-33,-18,148,0,-26,-44,-247,0,0,-55,18,15,100,-122,155,-4,129,118,-78,140,-4,0,151,188,41,-122,0,41,18,-107,-166,-78,-55,44,-7,-251,-55,7,48,140,15,-103,-199,11,129,0,133,129,0,0,0,0,0,-118,129,0,0,0,129,137,-122,15,-151,0,-129,0,0,0,129,0,0,0,0,0,0,0,0,0
36: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,-4,-32,137,0,-7,11,18,14,-169,-126,-4,0,-22,0,-130,0,137,-32,-18,148,0,-25,-43,-245,0,0,-54,18,14,97,-123,155,-4,130,119,-79,141,-4,0,151,187,40,-123,0,40,18,-108,-166,-76,-54,43,-7,-252,-54,7,47,141,14,-105,-198,11,130,0,133,130,0,0,0,0,0,-119,130,0,0,0,130,137,-123,14,-151,0,-130,0,0,0,130,0,0,0,0,0,0,0,0,0
37: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,-4,-32,137,0,-7,11,18,14,-169,-127,-4,0,-21,0,-130,0,137,-32,-18,148,0,-25,-42,-243,0,0,-53,18,14,95,-123,155,-4,130,120,-81,141,-4,0,151,187,39,-123,0,39,18,-109,-165,-74,-53,42,-7,-253,-53,7,46,141,14,-106,-197,11,130,0,134,130,0,0,0,0,0,-120,130,0,0,0,130,137,-123,14,-151,0,-130,0,0,0,130,0,0,0,0,0,0,0,0,0
38: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,-3,-31,138,0,-7,10,17,14,-169,-127,-3,0,-21,0,-131,0,138,-31,-17,148,0,-24,-41,-241,0,0,-52,17,14,93,-124,155,-3,131,120,-83,141,-3,0,151,186,38,-124,0,38,17,-110,-165,-72,-52,41,-7,-255,-52,7,45,141,14,-107,-196,10,131,0,134,131,0,0,0,0,0,-120,131,0,0,0,131,138,-124,14,-151,0,-131,0,0,0,131,0,0,0,0,0,0,0,0,0
39: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,-3,-30,138,0,-7,10,17,13,-168,-128,-3,0,-20,0,-131,0,138,-30,-17,148,0,-24,-40,-239,0,0,-50,17,13,91,-124,155,-3,131,121,-84,141,-3,0,151,185,37,-124,0,37,17,-111,-165,-71,-50,40,-7,-256,-50,7,44,141,13,-108,-195,10,131,0,135,131,0,0,0,0,0,-121,131,0,0,0,131,138,-124,13,-151,0,-131,0,0,0,131,0,0,0,0,0,0,0,0,0
40: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,-3,-30,138,0,-7,10,16,13,-168,-128,-3,0,-20,0,-132,0,138,-30,-16,148,0,-23,-39,-237,0,0,-49,16,13,89,-125,155,-3,132,122,-86,141,-3,0,151,184,36,-125,0,36,16,-112,-164,-69,-49,39,-7,-257,-49,7,43,141,13,-109,-194,10,132,0,135,132,0,0,0,0,0,-122,132,0,0,0,132,138,-125,13,-151,0,-132,0,0,0,132,0,0,0,0,0,0,0,0,0
41: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,-3,-29,138,0,-6,10,16,13,-167,-129,-3,0,-19,0,-132,0,138,-29,-16,148,0,-23,-39,-235,0,0,-48,16,13,87,-126,154,-3,132,122,-87,142,-3,0,151,183,35,-126,0,35,16,-113,-164,-68,-48,39,-6,-257,-48,6,42,142,13,-109,-193,10,132,0,135,132,0,0,0,0,0,-122,132,0,0,0,132,138,-126,13,-151,0,-132,0,0,0,132,0,0,0,0,0,0,0,0,0
42: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,-3,-28,139,0,-6,9,16,13,-167,-129,-3,0,-19,0,-132,0,139,-28,-16,148,0,-22,-38,-233,0,0,-47,16,13,85,-126,154,-3,132,123,-88,142,-3,0,151,183,35,-126,0,35,16,-113,-164,-66,-47,38,-6,-258,-47,6,41,142,13,-110,-192,9,132,0,135,132,0,0,0,0,0,-123,132,0,0,0,132,139,-126,13,-151,0,-132,0,0,0,132,0,0,0,0,0,0,0,0,0
43: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,-3,-28,139,0,-6,9,15,12,-167,-130,-3,0,-19,0,-133,0,139,-28,-15,148,0,-22,-37,-231,0,0,-46,15,12,83,-127,154,-3,133,123,-89,142,-3,0,151,182,34,-127,0,34,15,-114,-164,-65,-46,37,-6,-259,-46,6,40,142,12,-111,-191,9,133,0,136,133,0,0,0,0,0,-123,133,0,0,0,133,139,-127,12,-151,0,-133,0,0,0,133,0,0,0,0,0,0,0,0,0
44: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,-1,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,-3,-27,139,0,-6,9,15,12,-166,-130,-3,0,-18,0,-133,0,139,-27,-15,148,0,-21,-36,-230,0,0,-45,15,12,82,-127,154,-3,133,124,-91,142,-3,0,151,181,33,-127,0,33,15,-115,-163,-63,-45,36,-6,-260,-45,6,39,142,12,-112,-190,9,133,0,136,133,0,0,0,0,0,-124,133,0,0,0,133,139,-127,12,-151,0,-133,0,0,0,133,0,0,0,0,0,0,0,0,0
45: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,-3,-27,139,0,-6,9,15,12,-166,-130,-3,0,-18,0,-133,0,139,-27,-15,148,0,-21,-36,-228,0,0,-44,15,12,80,-127,154,-3,133,124,-92,142,-3,0,151,181,33,-127,0,33,15,-116,-163,-62,-44,36,-6,-261,-44,6,39,142,12,-113,-190,9,133,0,136,133,0,0,0,0,0,-124,133,0,0,0,133,139,-127,12,-151,0,-133,0,0,0,133,0,0,0,0,0,0,0,0,0
46: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,-3,-26,140,0,-6,9,15,12,-166,-131,-3,0,-17,0,-134,-3,140,-26,-15,148,0,-20,-35,-227,0,0,-44,15,12,78,-125,154,-3,134,125,-93,142,-3,0,151,180,32,-128,0,32,15,-116,-163,-61,-44,35,-6,-262,-44,6,38,142,12,-113,-189,9,134,0,137,134,0,0,0,0,0,-125,134,0,0,0,134,140,-128,12,-151,0,-134,0,0,0,134,0,0,0,0,0,0,0,0,0
47: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,-3,-26,140,0,-6,9,14,11,-165,-131,-3,0,-17,0,-134,-6,140,-26,-14,148,0,-20,-34,-225,0,0,-43,14,11,77,-123,154,-3,134,126,-94,143,-3,0,151,180,31,-128,0,31,14,-117,-163,-60,-43,34,-6,-262,-43,6,37,143,11,-114,-188,9,134,0,137,134,0,0,0,0,0,-126,134,0,0,0,134,140,-128,11,-151,0,-134,0,0,0,134,0,0,0,0,0,0,0,0,0
48: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,-3,-25,140,0,-6,8,14,11,-165,-132,-3,0,-17,0,-134,-8,140,-25,-14,148,0,-20,-34,-224,0,0,-42,14,11,76,-120,154,-3,134,126,-95,143,-3,0,151,179,31,-129,0,31,14,-118,-162,-59,-42,34,-6,-263,-42,6,36,143,11,-115,-188,8,134,0,137,134,0,0,0,0,0,-126,134,0,0,0,134,140,-129,11,-151,0,-134,0,0,0,134,0,0,0,0,0,0,0,0,0
49: 0.609,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,1,-1,1,0,0,1,1,0,-1,0,0,0,-1,-1,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,0,0,0,-1,1,0,0,0,1,1,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,-3,-25,140,0,-5,8,14,11,-165,-132,-3,0,-16,0,-135,-11,140,-25,-14,148,0,-19,-33,-223,0,0,-41,14,11,74,-118,154,-3,135,126,-96,143,-3,0,151,179,30,-129,0,30,14,-118,-162,-58,-41,33,-5,-264,-41,5,36,143,11,-115,-187,8,135,0,137,135,0,0,0,0,0,-126,135,0,0,0,135,140,-129,11,-151,0,-135,0,0,0,135,0,0,0,0,0,0,0,0,0
